,102,104,105,106,107,10,110,112,113,114,116,118,11,120,121,122,123,124,125,126,127,129,130,131,132,133,134,140,141,142,14,150,151,153,154,157,159,15,160,161,162,163,164,165,16,170,171,172,173,174,175,176,177,179,17,180,181,183,184,185,186,187,18,193,194,196,197,198,199,19,1,200,203,206,207,208,209,20,211,214,218,222,224,225,226,227,229,22,232,234,239,23,242,243,244,245,247,24,252,254,255,258,259,260,261,262,264,267,268,26,272,276,277,278,279,27,282,283,284,285,286,289,28,291,292,293,294,296,299,29,300,302,304,306,308,309,30,311,312,314,315,316,317,318,319,31,320,321,322,324,327,328,329,32,331,333,334,335,336,337,33,340,342,343,344,345,346,347,350,354,355,357,358,35,361,362,363,366,368,369,36,370,371,372,375,376,378,379,38,39,40,41,42,43,45,47,48,50,53,54,59,61,65,66,67,68,69,6,70,71,76,78,79,7,80,84,85,86,87,88,89,92,93,94,95,96,97,99,9
GT4,2,3,4,5,3,5,5,5,5,4,5,5,4,5,1,1,3,5,3,1,5,8,5,2,5,5,5,5,0,3,5,5,18,17,17,3,4,4,4,3,4,5,2,3,3,3,4,3,1,5,4,3,5,2,2,2,2,5,3,3,4,5,5,4,4,0,4,5,3,4,5,6,4,4,4,5,5,5,3,3,5,4,7,5,2,2,4,4,3,2,2,4,5,2,4,4,3,5,2,3,3,4,4,2,3,3,0,3,3,3,4,4,3,2,4,6,4,4,2,5,4,13,3,3,5,4,2,4,3,5,2,3,4,5,0,2,3,2,1,2,2,4,4,5,4,6,2,4,5,6,5,4,1,5,4,5,5,5,4,4,3,0,2,2,1,5,2,1,5,5,3,0,1,5,1,4,4,0,3,1,2,3,3,5,6,6,1,4,4,1,4,3,4,1,4,4,3,4,5,5,5,3,4,4,6,5,6,3,5,5,5,4,9,3,4,4,5,4,3,3,3,3,3,3,5,3,2,1,2
GH125,3,3,2,3,3,1,2,2,1,3,1,2,3,3,0,0,0,2,3,0,1,4,1,3,2,2,2,2,1,3,2,1,0,1,0,0,3,3,3,3,4,3,0,3,3,3,3,1,0,2,3,3,1,1,0,1,1,2,3,3,0,2,4,2,1,1,0,2,1,3,2,2,3,3,2,2,2,2,2,4,2,2,3,2,2,2,2,3,1,0,1,4,2,2,3,3,2,3,3,3,3,2,2,3,3,3,0,2,3,1,2,2,2,1,2,4,2,2,2,2,1,1,1,1,3,4,1,3,0,1,0,3,2,4,1,2,3,3,0,3,2,2,3,3,3,1,2,3,1,2,3,3,0,3,2,2,2,2,0,2,3,0,3,1,0,3,0,0,1,2,0,1,1,4,1,3,1,2,0,1,0,3,2,2,4,1,3,0,1,0,1,2,3,0,3,3,3,3,4,3,0,0,3,3,1,1,1,0,3,3,4,2,0,0,3,1,4,4,1,3,3,3,3,3,3,1,2,1,0
GT39,3,3,3,3,3,3,3,3,3,3,3,2,3,3,0,0,0,3,4,1,3,5,3,3,3,3,3,3,0,3,3,3,1,3,1,0,5,3,3,2,3,3,2,2,3,2,3,3,0,3,3,3,3,3,1,1,2,3,2,3,0,3,3,3,3,2,2,3,0,3,3,6,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,1,3,2,3,2,3,3,3,3,3,0,3,2,3,2,2,3,2,2,3,2,3,1,3,3,2,3,2,3,3,3,3,0,3,1,3,2,3,0,3,3,2,0,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,2,3,3,0,2,1,0,2,1,0,3,3,1,1,0,3,1,3,3,2,2,1,0,3,3,3,3,3,1,3,3,1,3,3,3,2,3,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,0,2,3,2,3,3,3,3,0,2,2
CBM24,3,0,2,1,0,0,1,1,1,0,0,0,2,1,0,0,0,2,0,0,1,0,1,1,1,1,1,1,0,0,1,2,0,0,0,0,0,1,0,2,1,1,1,2,1,2,2,1,1,1,0,2,2,1,0,0,0,1,2,6,0,1,4,1,1,0,0,1,1,1,1,0,1,1,0,1,1,2,0,6,1,2,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,3,1,0,0,0,2,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,4,2,1,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,1,0,1,1,3,0,0,0,1,2,3,2,0,1,4,1,0,0,1,0,0,0,0
AA12,5,3,1,3,3,0,1,1,0,1,0,1,3,1,0,0,0,1,3,0,0,1,0,3,1,1,1,1,0,2,1,0,1,1,1,0,2,3,1,3,2,3,0,3,4,3,3,0,0,1,2,3,0,2,0,1,0,1,3,5,0,1,5,1,1,1,0,1,0,3,1,1,1,1,1,1,1,1,1,0,0,1,3,1,0,1,0,2,2,0,0,1,1,2,3,1,2,6,1,3,1,1,3,2,2,2,0,3,1,1,1,0,3,1,0,4,1,1,0,1,0,0,1,1,3,2,1,1,0,0,0,3,1,4,1,3,5,3,0,3,2,1,4,3,3,0,1,4,0,1,3,2,0,5,1,1,1,1,1,3,3,0,3,2,0,5,2,0,0,1,0,1,2,3,0,3,1,1,0,0,1,5,1,1,4,3,0,1,0,1,1,3,3,3,2,2,3,2,3,3,3,0,4,4,0,0,0,1,4,4,3,1,0,2,3,0,3,3,1,3,5,5,3,3,3,1,0,1,0
GH45,2,2,1,1,2,0,1,0,0,1,0,1,2,1,0,0,0,1,2,0,0,1,0,2,0,0,0,0,0,2,0,0,1,1,0,0,1,2,1,2,2,2,0,2,2,2,2,0,1,0,2,2,0,1,1,2,1,1,2,2,0,0,4,1,1,1,0,1,0,2,0,0,1,1,0,0,0,1,0,2,0,1,1,0,0,1,1,3,1,0,0,1,0,1,0,1,2,4,2,2,2,1,2,2,1,1,0,2,1,1,3,3,2,1,3,4,2,3,2,1,0,0,1,0,1,2,0,1,1,0,0,1,0,2,2,0,2,2,0,1,0,1,2,1,1,0,0,1,0,1,1,1,0,4,0,0,0,0,0,3,1,0,2,1,0,4,2,0,0,1,0,2,1,1,0,2,0,1,0,0,0,2,0,0,4,3,0,0,1,1,1,2,1,0,0,0,2,0,1,1,0,0,2,2,0,0,0,0,2,2,1,1,0,0,1,0,1,1,1,3,2,2,2,2,2,0,2,2,1
GH114,1,1,1,1,1,1,3,1,1,0,1,1,0,2,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,3,1,1,1,3,3,0,0,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,3,1,4,1,0,0,0,1,1,1,1,1,1,1,3,3,1,1,0,1,4,0,1,1,0,0,0,1,0,0,1,1,0,1,3,5,1,1,1,0,1,1,1,1,1,1,0,1,2,1,1,1,3,0,2,0,0,1,0,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,3,5,2,2,2,0,5,2,5,1,2,0,1,0,1,1,1,0,3,1,0,1,1,0,1,1,0,2,1,1,1,0,1,0,1,0,1,1,0,1,5,1,1,1,2,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,3,1,2,1,1,2,1,1,2,1,0,1,2,1,1,0,1,1,1,1,1,1,0,1,1,1
GT71,2,1,1,1,1,3,3,1,3,1,4,2,2,4,0,0,1,1,1,2,4,5,4,2,1,1,1,1,1,0,1,4,1,2,1,0,1,1,1,3,1,2,1,3,0,3,2,2,0,1,1,3,4,1,0,2,0,1,3,2,0,1,2,1,1,2,0,3,0,1,1,1,1,2,1,1,1,1,0,4,1,1,3,0,0,0,6,1,0,2,0,1,1,0,1,0,1,3,1,1,2,1,0,1,2,2,0,1,2,1,0,0,1,0,0,2,0,0,0,3,0,2,0,0,1,1,1,1,1,3,1,0,1,2,0,1,1,1,0,1,0,2,0,1,2,4,2,0,2,3,1,1,0,4,1,1,1,1,1,1,1,0,1,1,0,3,1,0,3,1,3,0,0,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,3,2,2,0,1,4,1,1,0,0,1,2,1,1,0,1,2,2,1,1,1,1,0,0,0
GT17,1,1,1,0,1,0,2,1,0,0,0,1,1,2,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,2,1,0,2,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,2,2,1,0,0,0,2,2,1,0,1,1,2,2,1,2,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,2,0,0,2,0,0,0,0,2,0,2,0,2,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,3,3,1,3,0,0,1,0,1,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
GH154,1,2,2,1,2,3,3,2,1,2,2,3,2,1,0,0,0,1,2,1,2,3,2,2,2,2,2,2,0,1,2,2,1,3,1,0,3,1,2,1,1,1,0,1,1,1,2,1,0,2,1,1,1,1,0,2,0,2,1,1,1,2,1,2,0,0,0,3,1,2,0,0,3,3,2,2,2,2,2,1,2,1,3,2,0,1,1,2,1,1,0,2,2,1,0,2,1,3,0,0,0,3,2,1,1,1,0,1,0,1,3,3,1,0,3,1,2,3,1,3,1,0,0,1,0,1,1,2,2,3,1,1,2,1,0,0,3,1,0,1,0,1,2,2,1,3,3,2,1,3,0,1,0,2,1,2,2,2,1,3,2,0,1,1,0,2,1,0,3,2,2,0,0,1,0,1,1,0,1,1,0,3,2,2,1,4,0,0,1,0,1,2,1,0,1,1,1,1,1,1,0,0,2,2,3,3,3,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,2,2,1,1,0,1,0
GT15,4,6,4,5,6,3,3,4,3,3,3,4,6,4,1,2,2,4,6,3,3,6,3,6,4,4,4,5,1,2,4,3,2,4,3,0,7,3,4,6,5,5,2,6,3,6,5,2,0,4,4,6,3,4,1,2,2,4,6,4,0,4,4,4,5,3,0,4,3,3,4,6,4,4,3,4,4,4,4,3,4,5,4,4,3,2,4,3,2,1,1,4,4,3,6,3,5,4,5,5,6,3,3,5,4,4,0,4,6,5,3,3,5,1,3,4,3,3,3,3,3,1,3,2,4,5,4,4,0,3,1,6,4,4,2,5,3,5,1,6,4,4,4,1,4,4,4,3,2,5,5,4,0,4,4,4,3,3,4,3,6,0,4,2,0,3,2,0,3,4,3,0,1,4,3,5,5,3,1,0,1,3,4,3,5,4,2,1,4,3,5,6,6,2,3,3,6,3,5,4,2,2,3,3,3,3,3,4,5,4,5,4,2,1,4,3,5,5,1,6,4,4,6,6,5,5,1,3,0
GH11,3,2,4,1,2,2,3,4,1,3,2,2,4,2,1,0,0,3,2,2,2,5,2,2,3,3,3,1,1,3,3,2,1,3,1,0,2,3,3,2,6,3,1,3,4,3,4,2,0,3,1,2,1,3,0,0,2,3,2,3,0,3,4,2,2,2,1,3,1,4,1,0,2,2,0,4,3,4,3,3,3,2,3,3,2,0,3,4,1,0,0,2,2,0,6,4,2,5,3,1,5,3,7,2,0,0,0,2,5,0,5,5,1,0,5,4,5,5,4,3,2,1,8,1,2,6,1,3,0,2,1,2,2,6,0,1,5,3,1,2,2,1,5,7,0,6,0,6,1,1,2,0,1,6,1,3,3,3,3,7,3,0,0,0,0,4,0,1,2,3,0,0,0,2,0,5,0,1,0,0,0,1,4,4,6,4,1,2,0,1,1,2,2,3,0,0,6,0,1,0,1,1,6,5,1,1,1,2,8,9,2,0,0,5,1,1,2,2,0,4,3,3,2,2,4,0,0,4,1
GH145,1,1,0,1,1,0,2,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,2,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,2,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0
GH35,4,2,0,2,3,8,4,1,5,4,6,2,9,2,0,0,0,0,3,0,6,8,6,8,1,1,1,0,0,2,1,6,2,4,2,0,6,2,4,8,1,7,4,9,2,9,10,4,0,1,0,7,4,6,0,3,2,1,8,4,0,1,3,1,0,6,1,4,1,2,1,1,6,6,0,1,1,1,1,4,1,3,5,2,2,1,4,2,1,3,0,5,1,0,3,5,1,3,3,2,4,2,4,3,2,2,0,2,4,2,3,6,3,1,5,2,4,5,3,4,5,1,0,4,2,1,1,4,1,8,0,3,1,1,2,1,4,2,1,2,2,0,4,3,2,7,2,3,4,3,2,2,0,2,1,1,1,1,0,4,3,0,1,0,0,1,1,0,6,1,3,1,1,2,0,3,2,0,3,1,0,4,1,1,1,9,0,0,5,2,4,3,5,1,3,3,4,3,2,1,1,0,1,4,4,5,5,0,1,3,2,1,2,1,2,3,2,2,1,5,3,4,3,4,5,1,0,1,0
GH17,2,2,1,1,2,2,4,1,3,3,2,4,2,3,2,2,1,1,2,2,2,7,3,2,1,1,1,1,0,5,0,2,0,5,0,2,4,4,3,2,0,2,1,2,3,2,2,2,1,1,2,2,2,1,0,2,0,2,2,2,0,1,3,1,1,0,2,5,2,4,1,4,5,4,1,1,2,2,2,3,2,2,4,1,1,3,4,4,2,1,2,5,1,4,2,3,2,3,2,3,4,5,2,1,2,2,0,2,5,6,2,3,2,2,3,3,3,3,3,5,2,2,4,2,2,0,2,3,2,3,0,3,1,1,1,3,3,1,1,3,3,3,4,3,2,3,3,2,3,4,2,2,0,3,1,2,2,2,0,2,2,0,2,1,0,3,0,1,3,2,1,2,1,1,0,3,2,0,1,2,0,4,1,1,3,2,2,0,3,1,3,2,4,3,2,2,3,2,1,0,1,1,1,1,3,4,4,1,3,3,2,3,0,1,1,4,2,3,1,3,2,2,2,1,3,5,1,1,1
GT25,2,0,1,2,2,4,0,0,2,0,2,0,1,0,0,0,0,0,3,0,2,1,3,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1,0,1,0,2,0,1,2,1,2,1,0,0,0,1,0,1,0,0,0,0,1,3,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,1,2,0,1,2,2,2,0,0,1,1,0,0,1,2,0,2,0,0,0,0,1,0,0,1,1,0,4,0,0,1,0,5,0,2,0,1,2,0,0,3,1,1,2,1,2,1,0,1,0,0,1,2,0,3,1,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,1,1,3,0,2,0,0,0,4,4,3,0,5,5,4,5,2,1,0,0,2,1,1,0,1,0,1,3,2,3,0,0,1,0,2,1,0,5,3,3,3,2,3,0,0,1,0
GT50,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,2,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0
AA16,3,2,0,0,2,1,1,0,1,2,0,1,3,1,0,1,0,0,2,0,1,3,1,3,0,0,0,0,0,3,0,1,1,1,0,0,3,3,2,3,1,3,0,3,3,3,3,0,0,0,0,3,0,2,0,0,2,0,3,3,0,0,3,0,0,2,1,1,0,3,0,0,2,2,0,0,0,0,0,1,0,1,1,0,0,1,1,3,1,0,0,2,0,1,1,2,1,3,1,1,2,1,3,2,0,0,1,2,2,0,2,1,2,1,1,2,2,2,1,1,2,0,2,1,1,2,1,2,0,1,0,1,0,2,1,1,2,2,1,2,1,1,3,2,0,1,0,3,1,1,1,0,0,3,0,0,0,0,0,2,2,0,1,1,0,3,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,2,0,0,2,3,2,0,1,0,1,2,2,1,0,0,2,0,1,2,1,0,1,3,1,1,1,0,2,3,2,1,1,0,1,1,1,2,1,1,3,2,2,2,1,1,0,3,0
CE1,8,7,3,6,9,4,3,2,3,8,3,1,7,3,0,0,0,2,9,0,3,8,3,5,5,3,3,2,0,6,0,4,2,2,1,0,8,7,7,8,11,5,0,8,6,9,6,0,0,2,5,8,2,4,0,0,1,0,8,7,0,2,9,4,2,2,1,3,1,7,1,1,3,4,1,2,0,3,1,2,1,3,5,4,2,1,4,8,1,1,1,6,2,3,8,5,5,10,6,2,6,0,12,6,2,2,2,7,5,2,3,8,7,3,6,12,5,8,3,4,3,2,3,2,6,12,0,8,0,3,0,5,0,8,0,4,12,4,0,7,4,1,7,4,3,4,1,10,4,3,6,3,1,8,2,0,2,3,1,12,7,0,4,2,0,8,3,1,3,2,0,3,2,3,1,10,2,4,0,0,1,4,1,1,12,5,0,2,3,2,2,9,8,3,2,2,12,2,6,6,0,0,7,12,2,2,2,1,13,10,7,2,3,4,3,3,6,4,3,13,7,9,6,9,9,3,1,5,1
GH64,2,5,3,2,5,2,2,3,1,2,1,1,3,2,0,0,1,3,5,0,1,3,1,2,3,3,3,3,0,1,3,1,1,2,1,2,3,1,2,2,3,2,0,2,1,2,3,1,0,2,1,2,1,0,0,0,2,3,2,2,1,3,2,3,3,3,2,2,2,1,3,0,1,1,2,3,3,3,3,1,2,0,3,2,2,1,2,1,0,0,3,1,2,0,4,2,4,2,3,4,9,2,1,4,1,1,0,5,7,0,1,1,6,3,1,2,1,1,1,2,0,0,0,0,2,3,0,2,0,1,0,3,3,2,2,4,1,5,0,5,2,2,0,1,1,1,0,1,1,2,2,1,0,2,3,3,3,3,3,1,5,0,3,1,0,2,1,0,1,3,1,0,3,2,0,6,0,1,0,0,0,1,3,3,2,2,3,0,0,0,0,5,4,0,2,2,5,2,2,1,0,0,0,1,1,1,1,3,1,1,2,2,2,0,0,1,2,2,3,8,2,2,5,5,6,0,2,0,1
GH131,4,4,0,2,4,0,1,0,1,3,0,1,3,1,0,0,0,0,4,0,0,3,0,3,0,0,0,0,0,2,0,0,1,1,1,0,3,3,3,3,4,3,0,3,3,3,3,0,0,0,2,3,0,3,1,0,1,0,3,4,0,0,4,0,0,3,0,1,0,3,0,0,3,3,0,0,0,0,0,2,0,1,1,0,0,2,1,3,1,0,0,3,0,2,4,3,2,4,3,2,3,1,3,3,0,0,0,4,3,2,2,2,4,2,2,4,2,2,2,1,4,0,2,4,2,4,2,3,0,0,0,2,0,4,1,2,4,4,0,3,3,0,4,4,0,1,0,4,1,2,3,0,1,4,0,0,0,0,0,4,4,1,3,2,0,4,3,0,1,0,0,1,1,3,1,4,2,2,0,2,1,3,0,0,4,2,1,2,2,2,3,4,3,1,0,0,4,0,3,1,3,0,3,3,1,1,1,0,4,4,3,0,0,2,2,1,3,3,2,4,4,4,3,4,4,2,1,2,0
GT34,2,2,2,3,2,2,4,2,3,5,3,1,2,2,0,0,1,2,2,1,5,5,3,2,2,2,2,2,0,5,2,3,1,3,2,0,5,5,4,2,2,2,1,2,4,2,2,3,1,2,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,1,0,4,1,4,2,2,5,5,2,2,2,2,2,2,2,4,3,2,1,2,3,5,2,0,0,4,2,4,1,5,2,2,1,2,1,3,5,3,3,3,0,1,1,3,2,2,2,1,1,3,2,2,1,4,0,1,7,0,2,2,2,5,0,3,1,2,2,2,0,2,6,1,1,2,1,1,3,8,3,3,1,3,3,4,3,3,0,2,2,2,2,2,2,6,2,0,1,1,1,2,1,0,2,2,1,0,1,3,0,2,2,0,0,2,0,4,2,2,3,4,2,0,3,1,3,2,2,1,2,2,2,2,3,2,0,1,2,4,2,2,2,2,2,2,3,2,1,0,1,3,3,3,0,2,2,2,2,2,2,2,0,1,1
CBM50,2,0,3,3,0,4,0,1,3,1,5,2,1,0,0,0,0,1,0,1,5,4,5,1,0,0,0,0,0,0,1,6,0,0,0,0,1,0,1,3,4,2,0,2,0,3,1,1,0,1,3,3,1,1,0,0,0,1,2,6,1,1,2,3,2,1,0,1,0,0,0,0,3,3,0,0,0,0,0,0,1,3,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,5,4,1,2,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,2,0,0,1,0,2,4,0,1,0,3,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,2,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,1,3,0,1,0,0,0,0,0,0,2,2,2,2,2,1,0,0,5,2,2,3,3,2,1,3,5,0,0,1,2,1,5,4,0,2,4,4,1,0,1,0,0,0,1
GH93,2,4,1,2,4,4,5,2,2,3,2,4,3,2,0,0,1,0,4,0,3,4,3,3,2,1,2,2,0,2,2,2,1,5,2,0,5,2,3,3,5,3,0,3,2,3,3,1,0,3,3,3,1,3,0,0,1,2,3,2,0,3,2,1,1,3,2,4,1,2,2,0,3,3,0,3,2,3,2,1,2,1,6,2,0,1,2,2,2,1,0,2,3,0,2,2,1,1,1,2,2,4,4,3,0,0,1,2,2,0,3,3,4,1,3,5,2,4,2,5,1,0,0,1,1,4,2,3,0,3,1,4,1,1,1,1,2,3,0,1,1,0,2,4,0,3,0,4,2,4,2,0,0,1,0,1,3,3,0,3,4,0,4,2,0,1,2,0,4,3,1,1,1,2,0,5,1,2,1,1,1,3,0,0,3,1,3,0,1,1,2,4,3,0,1,1,5,1,2,1,1,0,3,5,4,3,4,0,4,4,2,0,0,0,1,2,2,2,2,5,2,2,4,4,5,0,0,1,0
GH37,2,1,2,2,1,1,2,2,1,2,1,2,2,2,0,0,0,2,1,1,1,3,1,2,2,2,2,2,0,1,2,1,1,2,0,0,2,2,2,2,2,2,1,2,2,2,2,0,1,2,0,2,1,1,1,3,1,2,2,2,1,2,2,2,2,1,0,2,0,2,2,6,2,2,1,2,2,2,2,1,1,1,2,2,1,2,1,2,1,1,1,2,2,1,2,2,3,2,1,0,2,2,2,1,2,2,0,0,2,1,1,1,2,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,0,0,2,2,0,2,1,2,2,2,2,1,1,2,1,2,2,2,0,2,2,2,2,2,1,2,1,0,0,0,0,2,0,0,1,2,0,0,0,2,0,2,1,2,3,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,1,0,0,2,2,1,1,1,2,2,2,2,2,0,0,1,1,2,2,1,2,2,2,1,1,2,1,0,1,2
AA2,5,6,5,2,5,1,6,4,2,8,2,6,8,3,1,1,1,4,4,1,2,8,2,7,4,4,4,3,0,4,3,2,4,4,4,0,10,6,8,8,7,6,1,8,5,7,7,2,0,4,6,8,2,5,0,2,4,4,7,5,2,4,5,5,3,3,1,5,2,5,3,2,11,11,3,4,4,4,4,1,4,7,4,4,3,1,5,6,5,3,3,8,4,5,5,6,3,5,4,3,5,5,9,7,2,2,1,4,7,2,3,3,6,2,3,4,2,3,2,6,2,1,1,1,2,7,4,8,1,2,2,4,4,5,5,5,4,4,0,4,4,3,7,4,2,2,2,9,2,4,2,2,1,3,4,4,4,4,2,7,5,1,3,2,0,4,2,0,2,4,0,3,3,2,1,4,1,3,2,1,0,6,3,3,4,5,2,10,1,2,4,5,5,1,3,3,5,3,2,1,1,1,2,8,2,2,2,3,4,2,2,2,2,3,0,2,2,2,2,5,5,5,5,5,4,2,0,5,2
GH106,2,0,1,0,0,3,0,1,0,0,2,0,4,1,0,0,0,1,0,0,2,1,2,5,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,0,6,0,3,0,4,4,1,0,0,0,4,2,1,0,0,0,1,3,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,3,0,0,0,1,0,0,3,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,3,3,0,0,1,1,1,3,1,0,0,0,0,0,0,0,1,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,1,1,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0
GH146,1,2,0,0,2,1,1,0,1,2,1,2,1,1,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,1,0,2,1,2,2,0,2,1,2,1,1,1,0,1,0,1,1,0,0,0,0,1,1,2,0,0,1,0,1,2,0,0,2,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,2,0,0,2,2,1,2,1,0,0,0,2,2,0,1,1,2,0,1,1,0,1,0,2,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,2,0,2,0,2,2,1,2,1,0,1,0,2,0,2,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1,0,0,0,2,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,2,1,2,2,2,0,0,0,1
CBM66,1,2,2,0,2,0,0,4,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,4,4,4,4,0,0,2,0,0,0,0,2,1,0,0,1,0,1,0,1,0,1,1,0,0,2,0,1,0,1,0,0,1,2,1,1,0,2,0,2,1,1,0,0,0,0,1,0,0,0,1,4,1,2,2,0,2,0,0,2,2,0,0,0,0,0,1,0,2,0,0,0,2,1,2,2,1,0,1,2,1,1,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,2,0,2,2,0,1,0,5,0,0,1,0,0,0,5,0,1,1,1,1,1,3,0,2,0,1,1,0,0,1,0,0,2,0,1,1,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,4,4,1,4,0,0,0,0,0,0,1,1,1,2,0,0,0,4,0,0,0,0,0,0,1,1,1,1,2,2,1,0,0,0,2
